IMG_20191003_144130.jpg,3968,2976,3,3207,3819,1558,2110,1
IMG_20191003_144130.jpg,3968,2976,3,2705,3379,2151,2749,1
IMG_20191003_144130.jpg,3968,2976,3,3300,3900,2075,2703,1
IMG_20191003_144130.jpg,3968,2976,3,2,402,1665,2275,1
IMG_20191003_144203.jpg,3968,2976,3,65,1421,105,1544,1
IMG_20191003_144203.jpg,3968,2976,3,1349,2651,196,1528,1
IMG_20191003_144203.jpg,3968,2976,3,2540,3879,147,1547,1
IMG_20191003_144203.jpg,3968,2976,3,98,1388,1510,2975,1
IMG_20191003_144203.jpg,3968,2976,3,1402,2739,1533,2976,1
IMG_20191003_144203.jpg,3968,2976,3,2677,3968,1540,2870,1
IMG_20191003_144235.jpg,2976,3968,3,1,1638,2635,3968,1
IMG_20191003_144235.jpg,2976,3968,3,3,1447,1395,2645,1
IMG_20191003_144235.jpg,2976,3968,3,1,1494,188,1395,1
IMG_20191003_144235.jpg,2976,3968,3,1488,2976,32,1212,1
IMG_20191003_144235.jpg,2976,3968,3,1428,2976,1210,2524,1
IMG_20191003_144235.jpg,2976,3968,3,1631,2976,2545,3961,1
IMG_20191003_144237.jpg,2976,3968,3,6,1503,210,1410,1
IMG_20191003_144237.jpg,2976,3968,3,1,1447,1405,2654,1
IMG_20191003_144237.jpg,2976,3968,3,1,1616,2617,3943,1
IMG_20191003_144237.jpg,2976,3968,3,1613,2973,2513,3968,1
IMG_20191003_144237.jpg,2976,3968,3,1447,2976,1226,2534,1
IMG_20191003_144237.jpg,2976,3968,3,1463,2976,73,1254,1
IMG_20191003_144526.jpg,2976,3968,3,572,1503,1176,2085,1
IMG_20191003_144526.jpg,2976,3968,3,1341,2081,1285,2098,1
IMG_20191003_144526.jpg,2976,3968,3,619,1497,2123,3051,1
IMG_20191003_144526.jpg,2976,3968,3,1356,2094,2104,2957,1
IMG_20191003_144531.jpg,2976,3968,3,1047,2100,1338,2392,1
IMG_20191003_144531.jpg,2976,3968,3,1113,2231,2392,3413,1
IMG_20191003_144531.jpg,2976,3968,3,597,1303,1454,2288,1
IMG_20191003_144531.jpg,2976,3968,3,635,1347,2313,3163,1
IMG_20191003_144540.jpg,2976,3968,3,647,1525,1467,2229,1
IMG_20191003_144540.jpg,2976,3968,3,1472,2275,1276,2151,1
IMG_20191003_144540.jpg,2976,3968,3,694,1519,2313,3123,1
IMG_20191003_144540.jpg,2976,3968,3,1481,2331,2135,2998,1
IMG_20191003_144549.jpg,2976,3968,3,200,1081,1198,2135,1
IMG_20191003_144549.jpg,2976,3968,3,903,1894,754,1682,1
IMG_20191003_144549.jpg,2976,3968,3,788,1685,1917,2863,1
IMG_20191003_144549.jpg,2976,3968,3,1503,2447,1492,2360,1
IMG_20191003_144553.jpg,2976,3968,3,484,1358,1142,2025,1
IMG_20191003_144553.jpg,2976,3968,3,336,1231,2103,2933,1
IMG_20191003_144553.jpg,2976,3968,3,1379,2171,1133,2085,1
IMG_20191003_144553.jpg,2976,3968,3,1258,2123,2103,3020,1
IMG_20191003_144746.jpg,2976,3968,3,1066,2053,1542,2529,1
IMG_20191003_144749.jpg,2976,3968,3,797,1766,1407,2364,1
IMG_20191003_144752.jpg,2976,3968,3,723,1744,1542,2551,1
IMG_20191003_144754.jpg,2976,3968,3,1014,1927,1299,2220,1
IMG_20191003_144811.jpg,2976,3968,3,401,2976,1259,3531,1
IMG_20191003_144813.jpg,2976,3968,3,608,2360,1016,3685,1
IMG_20191003_144828.jpg,3968,2976,3,140,3394,85,2923,1
IMG_20191003_144841.jpg,2976,3968,3,568,2890,207,3377,1
IMG_20191003_144841_1.jpg,2976,3968,3,551,2912,220,3329,1
IMG_20191003_144844.jpg,3968,2976,3,394,3436,614,2556,1
IMG_20191003_144921.jpg,2976,3968,3,168,2786,1338,3194,1
IMG_20191003_144923.jpg,2976,3968,3,377,2668,1407,3285,1
IMG_20191003_144925.jpg,2976,3968,3,286,2834,1520,3312,1
IMG_20191003_144934.jpg,3968,2976,3,1074,2711,939,2756,1
IMG_20191003_144938.jpg,3968,2976,3,803,2949,410,2627,1
IMG_20191003_144941.jpg,3968,2976,3,1099,2719,956,2277,1
IMG_20191003_144943.jpg,3968,2976,3,1478,2474,1106,1973,1
IMG_20191003_144947.jpg,2976,3968,3,947,1877,1446,2533,1
IMG_20191003_145025.jpg,2976,3968,3,790,2368,1307,3442,1
IMG_20191003_145030.jpg,2976,3968,3,529,2481,1125,3894,1
IMG_20191003_145529.jpg,3968,2976,3,1553,2315,319,2527,2
IMG_20191003_145529.jpg,3968,2976,3,694,1546,369,2525,2
IMG_20191003_145529.jpg,3968,2976,3,1,911,319,2515,2
IMG_20191003_145529.jpg,3968,2976,3,2280,3132,377,2546,2
IMG_20191003_145529.jpg,3968,2976,3,2928,3968,364,2536,2
IMG_20191003_145537.jpg,3968,2976,3,1386,2149,464,2539,2
IMG_20191003_145537.jpg,3968,2976,3,524,1494,519,2544,2
IMG_20191003_145537.jpg,3968,2976,3,1,824,476,2539,2
IMG_20191003_145537.jpg,3968,2976,3,2109,2932,460,2537,2
IMG_20191003_145537.jpg,3968,2976,3,2728,3728,502,2539,2
IMG_20191003_145543.jpg,3968,2976,3,1253,2132,394,2677,2
IMG_20191003_145543.jpg,3968,2976,3,288,1369,502,2713,2
IMG_20191003_145543.jpg,3968,2976,3,2077,3008,481,2663,2
IMG_20191003_145543.jpg,3968,2976,3,2766,3849,481,2653,2
IMG_20191003_145557.jpg,2976,3968,3,821,1786,1520,2590,2
IMG_20191003_145602.jpg,3968,2976,3,1449,2332,1031,1981,2
IMG_20191003_145608.jpg,2976,3968,3,999,1908,1455,2446,2
IMG_20191003_145616.jpg,2976,3968,3,1029,1786,785,2994,2
IMG_20191003_145616.jpg,2976,3968,3,721,1425,181,1046,2
IMG_20191003_145616.jpg,2976,3968,3,1428,2132,140,1005,2
IMG_20191003_145616.jpg,2976,3968,3,1426,2130,925,1790,2
IMG_20191003_145616.jpg,2976,3968,3,668,1376,994,1779,2
IMG_20191003_145616.jpg,2976,3968,3,548,1256,1757,2542,2
IMG_20191003_145616.jpg,2976,3968,3,1425,2133,1790,2575,2
IMG_20191003_145616.jpg,2976,3968,3,589,1377,2535,3403,2
IMG_20191003_145616.jpg,2976,3968,3,1348,2136,2615,3483,2
IMG_20191003_145629.jpg,3968,2976,3,582,3057,1269,2073,2
IMG_20191003_145629.jpg,3968,2976,3,3,957,914,1669,2
IMG_20191003_145629.jpg,3968,2976,3,914,1868,879,1634,2
IMG_20191003_145629.jpg,3968,2976,3,1812,2766,848,1603,2
IMG_20191003_145629.jpg,3968,2976,3,2686,3740,835,1648,2
IMG_20191003_145629.jpg,3968,2976,3,93,1047,1712,2467,2
IMG_20191003_145629.jpg,3968,2976,3,994,1862,1827,2473,2
IMG_20191003_145629.jpg,3968,2976,3,1859,2727,1813,2459,2
IMG_20191003_145629.jpg,3968,2976,3,2690,3678,1681,2406,2
IMG_20191003_145634.jpg,3968,2976,3,699,2903,1244,1989,2
IMG_20191003_145634.jpg,3968,2976,3,82,1053,873,1602,2
IMG_20191003_145634.jpg,3968,2976,3,135,1106,1625,2354,2
IMG_20191003_145634.jpg,3968,2976,3,987,1849,860,1556,2
IMG_20191003_145634.jpg,3968,2976,3,1031,1893,1633,2329,2
IMG_20191003_145634.jpg,3968,2976,3,1837,2699,836,1532,2
IMG_20191003_145634.jpg,3968,2976,3,1835,2682,1606,2322,2
IMG_20191003_145634.jpg,3968,2976,3,2650,3497,1629,2345,2
IMG_20191003_145634.jpg,3968,2976,3,2652,3628,848,1648,2
IMG_20191003_145638.jpg,3968,2976,3,678,2857,1281,1964,2
IMG_20191003_145638.jpg,3968,2976,3,232,1074,952,1685,2
IMG_20191003_145638.jpg,3968,2976,3,1044,1850,918,1323,2
IMG_20191003_145638.jpg,3968,2976,3,1842,2648,882,1287,2
IMG_20191003_145638.jpg,3968,2976,3,1102,1908,1923,2328,2
IMG_20191003_145638.jpg,3968,2976,3,332,1199,1698,2327,2
IMG_20191003_145638.jpg,3968,2976,3,1871,2677,1908,2313,2
IMG_20191003_145638.jpg,3968,2976,3,2652,3478,1614,2277,2
IMG_20191003_145638.jpg,3968,2976,3,2600,3549,866,1606,2
IMG_20191003_145648.jpg,3968,2976,3,914,2944,1201,1847,2
IMG_20191003_145648.jpg,3968,2976,3,361,1203,894,1594,2
IMG_20191003_145648.jpg,3968,2976,3,455,1297,1571,2271,2
IMG_20191003_145648.jpg,3968,2976,3,2694,3536,777,1477,2
IMG_20191003_145648.jpg,3968,2976,3,2751,3593,1496,2196,2
IMG_20191003_145648.jpg,3968,2976,3,1207,2015,1844,2235,2
IMG_20191003_145648.jpg,3968,2976,3,1984,2792,1842,2233,2
IMG_20191003_145648.jpg,3968,2976,3,1907,2715,807,1198,2
IMG_20191003_145648.jpg,3968,2976,3,1159,1967,822,1213,2
IMG_20191003_145648.jpg,3968,2976,3,1,569,972,1648,2
IMG_20191003_145648.jpg,3968,2976,3,1,569,1629,2305,2
IMG_20191003_145648.jpg,3968,2976,3,3469,3968,1473,2107,2
IMG_20191003_145653.jpg,3968,2976,3,578,2699,1164,1819,2
IMG_20191003_145653.jpg,3968,2976,3,1,469,819,1569,2
IMG_20191003_145653.jpg,3968,2976,3,1803,2594,760,1176,2
IMG_20191003_145653.jpg,3968,2976,3,1034,1825,762,1178,2
IMG_20191003_145653.jpg,3968,2976,3,1086,1877,1781,2197,2
IMG_20191003_145653.jpg,3968,2976,3,1867,2658,1791,2207,2
IMG_20191003_145653.jpg,3968,2976,3,307,1089,1535,2209,2
IMG_20191003_145653.jpg,3968,2976,3,2572,3444,729,1460,2
IMG_20191003_145653.jpg,3968,2976,3,2633,3478,1452,2178,2
IMG_20191003_145653.jpg,3968,2976,3,3361,3968,675,1481,2
IMG_20191003_145653.jpg,3968,2976,3,3378,3968,1439,2071,2
IMG_20191003_145653.jpg,3968,2976,3,1,386,1564,2234,2
IMG_20191003_145656.jpg,3968,2976,3,674,2719,1189,1873,2
IMG_20191003_145656.jpg,3968,2976,3,1,461,919,1656,2
IMG_20191003_145656.jpg,3968,2976,3,1,436,1648,2329,2
IMG_20191003_145656.jpg,3968,2976,3,279,1107,875,1669,2
IMG_20191003_145656.jpg,3968,2976,3,323,1104,1635,2337,2
IMG_20191003_145656.jpg,3968,2976,3,1080,1840,859,1202,2
IMG_20191003_145656.jpg,3968,2976,3,1874,2678,824,1164,2
IMG_20191003_145656.jpg,3968,2976,3,1106,1915,1847,2273,2
IMG_20191003_145656.jpg,3968,2976,3,1913,2722,1845,2271,2
IMG_20191003_145656.jpg,3968,2976,3,2672,3536,772,1531,2
IMG_20191003_145656.jpg,3968,2976,3,2715,3582,1524,2231,2
IMG_20191003_145656.jpg,3968,2976,3,3465,3968,1518,2127,2
IMG_20191003_145656.jpg,3968,2976,3,3419,3968,753,1523,2
IMG_20191003_145702.jpg,3968,2976,3,653,2857,1152,1910,2
IMG_20191003_145702.jpg,3968,2976,3,1,653,862,1569,2
IMG_20191003_145702.jpg,3968,2976,3,1,569,1569,2277,2
IMG_20191003_145702.jpg,3968,2976,3,524,1303,1539,2227,2
IMG_20191003_145702.jpg,3968,2976,3,411,1282,806,1544,2
IMG_20191003_145702.jpg,3968,2976,3,1240,2057,789,1189,2
IMG_20191003_145702.jpg,3968,2976,3,1272,2089,1858,2258,2
IMG_20191003_145702.jpg,3968,2976,3,2041,2858,785,1185,2
IMG_20191003_145702.jpg,3968,2976,3,2069,2886,1854,2254,2
IMG_20191003_145702.jpg,3968,2976,3,2859,3740,1552,2248,2
IMG_20191003_145702.jpg,3968,2976,3,2832,3736,779,1564,2
IMG_20191003_145702.jpg,3968,2976,3,3624,3968,769,1548,2
IMG_20191003_145702.jpg,3968,2976,3,3619,3966,1535,2191,2
IMG_20191003_145709.jpg,3968,2976,3,1240,2611,1202,2369,2
IMG_20191003_145709.jpg,3968,2976,3,3,553,910,1681,2
IMG_20191003_145709.jpg,3968,2976,3,1,519,1677,2363,2
IMG_20191003_145709.jpg,3968,2976,3,460,1336,1645,2331,2
IMG_20191003_145709.jpg,3968,2976,3,404,1311,872,1619,2
IMG_20191003_145709.jpg,3968,2976,3,1222,2107,845,1639,2
IMG_20191003_145709.jpg,3968,2976,3,2069,2942,835,1603,2
IMG_20191003_145709.jpg,3968,2976,3,2515,2973,1602,2271,2
IMG_20191003_145709.jpg,3968,2976,3,2899,3861,810,1588,2
IMG_20191003_145709.jpg,3968,2976,3,2968,3894,1581,2316,2
IMG_20191003_145724.jpg,3968,2976,3,1632,2549,1181,2869,2
IMG_20191003_145724.jpg,3968,2976,3,1,815,1,2400,2
IMG_20191003_145724.jpg,3968,2976,3,628,1712,1,2381,2
IMG_20191003_145724.jpg,3968,2976,3,2518,3715,1,2114,2
IMG_20191003_145727.jpg,3968,2976,3,1632,2786,1119,2527,2
IMG_20191003_145727.jpg,3968,2976,3,1,607,1,2183,2
IMG_20191003_145727.jpg,3968,2976,3,577,1665,1,2183,2
IMG_20191003_145727.jpg,3968,2976,3,2695,3819,1,1719,2
IMG_20191003_145800.jpg,2976,3968,3,999,1990,955,3672,2
IMG_20191003_145800.jpg,2976,3968,3,1,1034,1001,3685,2
IMG_20191003_145800.jpg,2976,3968,3,1941,2976,994,3678,2
IMG_20191003_145800.jpg,2976,3968,3,104,664,401,964,2
IMG_20191003_145800.jpg,2976,3968,3,615,1175,407,970,2
IMG_20191003_145800.jpg,2976,3968,3,1934,2599,420,968,2
IMG_20191003_145800.jpg,2976,3968,3,2608,2976,390,931,2
IMG_20191003_145807.jpg,2976,3968,3,925,2116,525,3668,2
IMG_20191003_145807.jpg,2976,3968,3,1,1016,625,3684,2
IMG_20191003_145807.jpg,2976,3968,3,1959,2976,580,3639,2
IMG_20191003_145807.jpg,2976,3968,3,12,610,1,546,2
IMG_20191003_145807.jpg,2976,3968,3,618,1216,1,546,2
IMG_20191003_145807.jpg,2976,3968,3,2112,2881,1,572,2
IMG_20191003_145813.jpg,2976,3968,3,1081,2129,702,3450,2
IMG_20191003_145813.jpg,2976,3968,3,1,1181,781,3481,2
IMG_20191003_145813.jpg,2976,3968,3,2081,2976,729,3466,2
IMG_20191003_145813.jpg,2976,3968,3,118,781,1,651,2
IMG_20191003_145813.jpg,2976,3968,3,729,1294,1,651,2
IMG_20191003_145813.jpg,2976,3968,3,2118,2864,1,581,2
IMG_20191003_145820.jpg,2976,3968,3,995,2052,673,3525,2
IMG_20191003_145820.jpg,2976,3968,3,1,1042,742,3536,2
IMG_20191003_145820.jpg,2976,3968,3,1977,2976,659,3495,2
IMG_20191003_145820.jpg,2976,3968,3,31,703,1,646,2
IMG_20191003_145820.jpg,2976,3968,3,659,1255,1,625,2
IMG_20191003_145820.jpg,2976,3968,3,2092,2847,1,625,2
IMG_20191003_145826.jpg,3968,2976,3,1482,2486,1256,2252,2
IMG_20191003_145835.jpg,3968,2976,3,774,3036,1152,1977,2
IMG_20191003_145841.jpg,3968,2976,3,774,2736,1094,1835,2
IMG_20191003_145847.jpg,3968,2976,3,959,2959,1161,1808,2
IMG_20191003_145852.jpg,3968,2976,3,682,3253,1252,2077,2
IMG_20191003_145900.jpg,3968,2976,3,1290,2319,1231,2244,2
IMG_20191003_145904.jpg,3968,2976,3,1332,2344,1169,2081,2
IMG_20191003_145910.jpg,3968,2976,3,1524,2586,1014,2127,2
IMG_20191003_145930.jpg,3968,2976,3,2278,3199,473,2931,2
IMG_20191003_145930.jpg,3968,2976,3,1,703,477,2933,2
IMG_20191003_145930.jpg,3968,2976,3,594,1490,494,2939,2
IMG_20191003_145930.jpg,3968,2976,3,1434,2330,492,2937,2
IMG_20191003_145930.jpg,3968,2976,3,3082,3924,781,2869,2
IMG_20191003_150109.jpg,2976,3968,3,934,1855,920,3377,2
IMG_20191003_150109.jpg,2976,3968,3,37,1081,948,3385,2
IMG_20191003_150109.jpg,2976,3968,3,1796,2712,1172,3292,2
IMG_20191003_150116.jpg,2976,3968,3,1073,2034,869,3438,2
IMG_20191003_150116.jpg,2976,3968,3,124,1155,867,3438,2
IMG_20191003_150116.jpg,2976,3968,3,1964,2976,1112,3359,2
IMG_20191003_150127.jpg,2976,3968,3,999,1942,538,3168,2
IMG_20191003_150127.jpg,2976,3968,3,45,1138,540,3159,2
IMG_20191003_150127.jpg,2976,3968,3,1873,2976,864,3070,2
IMG_20191003_150144.jpg,2976,3968,3,934,2112,1625,2720,2
IMG_20191003_150157.jpg,3968,2976,3,649,3353,969,1877,2
IMG_20191003_150201.jpg,3968,2976,3,582,3703,939,2069,2
IMG_20191003_150205.jpg,3968,2976,3,990,3157,1010,1764,2
IMG_20191003_150209.jpg,3968,2976,3,849,3136,1114,1869,2
IMG_20191003_150222.jpg,3968,2976,3,1482,2365,464,2956,2
IMG_20191003_150222.jpg,3968,2976,3,1,715,739,2976,2
IMG_20191003_150222.jpg,3968,2976,3,536,1536,753,2969,2
IMG_20191003_150222.jpg,3968,2976,3,2728,3709,727,2846,2
IMG_20191003_150225.jpg,3968,2976,3,1832,2615,298,2652,2
IMG_20191003_150225.jpg,3968,2976,3,83,1044,614,2663,2
IMG_20191003_150225.jpg,3968,2976,3,895,1790,623,2661,2
IMG_20191003_150225.jpg,3968,2976,3,2889,3894,589,2596,2
IMG_20191003_150229.jpg,3968,2976,3,1557,2382,252,2727,2
IMG_20191003_150229.jpg,3968,2976,3,1,803,544,2771,2
IMG_20191003_150229.jpg,3968,2976,3,657,1628,589,2710,2
IMG_20191003_150229.jpg,3968,2976,3,2688,3661,548,2558,2
IMG_20191003_150235.jpg,3968,2976,3,1649,2615,544,2577,2
IMG_20191003_150235.jpg,3968,2976,3,1,965,723,2760,2
IMG_20191003_150235.jpg,3968,2976,3,711,1699,696,2789,2
IMG_20191003_150235.jpg,3968,2976,3,2789,3894,639,2671,2
IMG_20191003_150247.jpg,3968,2976,3,2011,2940,381,2398,2
IMG_20191003_150250.jpg,3968,2976,3,1828,2728,231,2456,2
IMG_20191003_150311.jpg,3968,2976,3,1715,2561,381,2835,2
IMG_20191003_150311.jpg,3968,2976,3,1,953,391,2852,2
IMG_20191003_150311.jpg,3968,2976,3,781,1734,384,2845,2
IMG_20191003_150311.jpg,3968,2976,3,2494,3419,664,2748,2
IMG_20191003_150311.jpg,3968,2976,3,3244,3968,689,2737,2
IMG_20191003_150317.jpg,3968,2976,3,1787,2595,268,2622,2
IMG_20191003_150317.jpg,3968,2976,3,74,1115,373,2639,2
IMG_20191003_150317.jpg,3968,2976,3,909,1828,342,2635,2
IMG_20191003_150317.jpg,3968,2976,3,2549,3469,556,2560,2
IMG_20191003_150317.jpg,3968,2976,3,3269,3968,554,2548,2
IMG_20191003_150322.jpg,3968,2976,3,1861,2724,260,2689,2
IMG_20191003_150322.jpg,3968,2976,3,33,1199,321,2748,2
IMG_20191003_150322.jpg,3968,2976,3,894,1878,285,2702,2
IMG_20191003_150322.jpg,3968,2976,3,2694,3619,519,2602,2
IMG_20191003_150326.jpg,3968,2976,3,1915,2736,231,2544,2
